population_share,accessibility_share
0.0003192707685817822,1.0174411692639268e-11
0.00031970165302639824,1.0206686934635892e-11
0.00032029791125832177,1.0253710024469432e-11
0.0003214390559138696,1.0343924532800347e-11
0.0003222069378361792,1.0404630324779108e-11
0.0003256749910121006,1.0678801272879473e-11
0.00032646086607699147,1.0742029304164014e-11
0.00032696923015972817,1.0790787280659262e-11
0.00033467803371729245,1.1540350197374792e-11
0.00033572487382319157,1.1642670557263074e-11
0.00033968586681282643,1.206547584847168e-11
0.0003406212508850776,1.2165832500936015e-11
0.00034112308258167704,1.221967364562219e-11
0.0003417041367148835,1.2282014505851753e-11
0.00034300847533971616,1.2424994974929001e-11
0.00034734590854460916,1.2914940387833428e-11
0.00034959488780426804,1.3169105055977875e-11
0.00034989239343079286,1.320273159182864e-11
0.0003511286459105971,1.3346303974155823e-11
0.0003556048552994252,1.3866980371443594e-11
0.0003601452191051025,1.4399266962068232e-11
0.0003619396145942323,1.4615070580763186e-11
0.0003637540338297254,1.483328236251429e-11
0.0003643637110820278,1.4906668624549573e-11
0.0003649571266858036,1.4979359324071636e-11
0.00036715419480294,1.525069022649202e-11
0.00036801860922723383,1.5357527715304638e-11
0.00038785369701577557,1.7810011040765962e-11
0.0003907143033399592,1.816433220218572e-11
0.0003911035728291426,1.821259567492016e-11
0.0003913593879883342,1.8244745015229544e-11
0.00039239407576629483,1.8374778472170606e-11
0.000393464803179523,1.8515993352654923e-11
0.00039856553528574274,1.9237827545208997e-11
0.0003998461409907014,1.9420082889865017e-11
0.0004014410832159074,1.964708193665247e-11
0.000415127568066596,2.1595079624018147e-11
0.00041800784853002936,2.2036873054076694e-11
0.00042138692718520155,2.256779488803656e-11
0.00042206897293969436,2.267495811795002e-11
0.00042506211633823134,2.3145576921826732e-11
0.0004280818414585852,2.3623414618810725e-11
0.000429868813917125,2.3915314212375355e-11
0.0004454536458936399,2.6506165127359813e-11
0.00044947673397755026,2.7218865753488017e-11
0.0004520289876791526,2.767253923799986e-11
0.00045476979674674616,2.8182028117364567e-11
0.00045754550563930046,2.8702364402774228e-11
0.00046154031774171047,2.945865718041091e-11
0.0004629223185786868,2.9724092931844556e-11
0.0004635286241298914,2.984359137040478e-11
0.0004674296802137017,3.0622784491320014e-11
0.0004979868982440888,3.6726253288499777e-11
0.0005014692976166773,3.7444864477324397e-11
0.0005053029258097494,3.8239978643347427e-11
0.0005064385157102565,3.848592427223557e-11
0.0005085829480090608,3.896445256840991e-11
0.0005103302766984949,3.9357959912887334e-11
0.0005107606049906182,3.945517748960274e-11
0.0005122105509759164,3.978282294212143e-11
0.0005139812038374117,4.018421506462795e-11
0.000515507742116165,4.053474883402053e-11
0.0005183403896641819,4.121533004419427e-11
0.0005200425095681961,4.1636077674400355e-11
0.0005223106804743743,4.22082034126074e-11
0.0005252200811538528,4.294695272901121e-11
0.0005256189067836958,4.30482217510091e-11
0.0005311926691086079,4.4464124812409245e-11
0.000533435936373052,4.504595323081394e-11
0.0005349478099724673,4.544003043819453e-11
0.0005358365454877064,4.567352103175607e-11
0.000536668145616309,4.5892026914307937e-11
0.0005378015754549377,4.6192229693196054e-11
0.0005384868063341829,4.6380804344122364e-11
0.0005396265939469927,4.669487332501149e-11
0.000541123833480578,4.7109186998393436e-11
0.0005425238474504583,4.749818410876234e-11
0.0005468065571575659,4.872434426205357e-11
0.0005520616225597831,5.025612792465437e-11
0.0005557435840254007,5.1332429920145004e-11
0.0005769819432484224,5.759780480893674e-11
0.0005774506613905804,5.7739009894049753e-11
0.0005791258626964554,5.824552068704685e-11
0.0005864962200846644,6.048648437394615e-11
0.0005877714291263144,6.087421281166279e-11
0.0005893479028480065,6.135496582594797e-11
0.000593185193080857,6.25785793287523e-11
0.0005979098593166904,6.409744384509024e-11
0.0005984606980026032,6.427525075627011e-11
0.0006009378230046762,6.508116139547835e-11
0.0006034529713462452,6.590826532584937e-11
