population_share,accessibility_share
0.0,0.0
6.158174328191798e-05,3.1749721064152333e-08
0.00045105926000352204,2.3684962862123433e-06
0.0004694257448419888,2.701150799860257e-06
0.00047266688922524764,2.7756738788844505e-06
0.0004845510852971967,3.0503429320887675e-06
0.0005369495861598814,4.416944368100399e-06
0.0017388739616183682,3.829017222991091e-05
0.001781008838600733,3.987241302808491e-05
0.0033399992869482358,9.968689439773066e-05
0.0033432404313314943,9.983666135860616e-05
0.003434532664793285,0.00010417578809616901
0.003460461819859356,0.00010549964414484757
0.0037824154952630674,0.0001233041442198496
0.0037851164489157833,0.00012346266304187178
0.0038742479194554015,0.0001287761210184751
0.004295596689279051,0.00015449773411236516
0.006944151841132067,0.0003615696380746171
0.00701167568244996,0.000366870961488365
0.015025405170057444,0.0010501271951962891
0.015029186505171245,0.0010504553168977522
0.015037829556859936,0.001051210792847507
0.015054575469506773,0.0010528035270940552
0.01827411222354389,0.001370262671270774
0.01868519736948722,0.0014113992049747572
0.021746998430205736,0.001738111235532349
0.021870702107500115,0.0017520021705857679
0.021919319273249,0.0017574963062126584
0.02223262989696402,0.0017936256826429587
0.022396847879049133,0.0018142117747297934
0.02239954883270185,0.0018145577802443564
0.024552208893916263,0.0020914201622191553
0.025876756565208044,0.002279203497819564
0.026666515413262114,0.0023931372287199857
0.03164707394886987,0.0031275751740327093
0.032210492880826364,0.0032128035493309576
0.032255328711461445,0.003219859825826905
0.03944526733499064,0.0043534773565497295
0.04057102481744254,0.004532090481751922
0.041724332027152145,0.004721420614702012
0.04180428025527253,0.004734750509010259
0.049417188220817004,0.006039295111716278
0.04945068004611068,0.006045258118012793
0.057897642499613766,0.007564123073430325
0.05858314453667301,0.007687428522496977
0.058656610476026876,0.007700822064848088
0.05886944562386087,0.007740205461240671
0.060507303918867675,0.008047843969800053
0.060515946970556365,0.0080495147702395
0.06057158661580231,0.00806041161387713
0.06940478544164373,0.00979648936256898
0.07303810829527689,0.010531685909035774
0.08197718450430477,0.012442831177924139
0.08554784523319493,0.013226319523833109
0.0855500059961171,0.013226806979820366
0.08609883977834894,0.013355126767259912
0.08611180435588198,0.01335815877259067
0.08774209998066117,0.01374705922496809
0.08800949439228002,0.013812132940820374
0.09116042692353817,0.01457921603953987
0.0912684650696468,0.014605575983286805
0.0935199800345506,0.01515724055737163
0.09407691667774058,0.015294033786095026
0.0987841387036935,0.016472013700322707
0.10059863936758791,0.01694086297337377
0.10469760663094925,0.018005429522102177
0.1100725043998535,0.019404686829071396
0.11007736611642839,0.019405960543693278
0.1159238503930968,0.020949188562517224
0.11997906220728415,0.022019755583464116
0.123683690237349,0.023004619674346225
0.12429194499994058,0.023167909285320802
0.12560460847516042,0.02352960709603731
0.13176710432919655,0.025242543098588508
0.1317978952008375,0.02525111084145243
0.13180329710814295,0.02525261858301316
0.13829422892634932,0.027068437302215285
0.1459622363464092,0.029227311237254316
0.1535994528948281,0.031396539342210525
0.1536772403600263,0.031418730301916414
0.15372369676285302,0.03143207362653388
0.1550709324448276,0.031820247657379064
0.15815272056257623,0.032711298414747
0.15849033976916568,0.032810050544872696
0.1595410107400721,0.033117935700801994
0.1600417675472856,0.0332657407412061
0.16004392831020778,0.03326638366920553
0.1663976516828562,0.03517271839950544
0.17005744388228597,0.036287097897148034
0.17008337303735202,0.03629504420574116
0.17072457943450672,0.03649333713005096
